TSS	size	covered	sum	mean	phastcons	Gene	Exon	Inclusion	Exclusion	dPI	pval	dPSI	logOddsRatio	nrow	FDR
chr7_35801050_35801061_+	12	12	9.674	0.806167	0.806167	ENSG00000122545.20	chr7_35832804_35832900_+	7	59	-0.00454508333176282	0.732212134974257	-0.0131860814282932	NA	4	1
chr7_35801134_35801140_+	7	7	6.912	0.987429	0.987429	ENSG00000122545.20	chr7_35863552_35863658_+	50	4	0.00576657153785048	0.0552929852404785	-0.0630056783076878	NA	5	1
chr7_39566368_39566422_+	55	55	4.685	0.0851818	0.0851818	ENSG00000241127.8	chr7_39570506_39570627_+	43	61	-0.156933213536987	0.0139454567444249	0.156933213536987	-2.82640067774815	2	1
chr7_44242604_44242612_-	9	9	8.928	0.992	0.992	ENSG00000058404.20	chr7_44220616_44220901_-	1	9	-0.332480818414322	0.0422247580959433	-0.332480818414322	3.36257007938471	2	1
chr7_44325423_44325614_-	192	192	90.625	0.472005	0.472005	ENSG00000058404.20	chr7_44263005_44263064_-	125	36	-0.0875912408759124	0.140976765678807	0.0875912408759124	2.78910321750138	2	1
chr7_50304039_50304121_+	83	83	77.361	0.93206	0.93206	ENSG00000185811.19	chr7_50327638_50327757_+	8	8	-0.00756501182033098	0.0543204489003241	0.23451536643026	NA	4	1
chr7_51316709_51316723_-	15	15	13.977	0.9318	0.9318	ENSG00000106078.19	chr7_51193375_51193589_-	6	121	0.049748427672956	0.718439712840416	-0.049748427672956	-0.426600372073557	2	1
chr7_51316709_51316723_-	15	15	13.977	0.9318	0.9318	ENSG00000106078.19	chr7_51193388_51193589_-	1	126	-0.10234244283324	0.639034581991817	0.10234244283324	1.26028902909498	2	1
chr7_519166_519227_-	62	62	55.517	0.895435	0.895435	ENSG00000197461.13	chr7_517398_517490_-	18	94	-0.060322854715378	0.677573614365145	0.0603228547153781	-0.684224132094233	2	1
chr7_54759190_54759220_-	31	31	0.577	0.0186129	0.0186129	ENSG00000132432.14	chr7_54755779_54755881_-	178	13	0.0183891660727014	0.249393962203829	-0.106913756236636	NA	3	1
chr7_56051757_56051799_+	43	43	22.198	0.516233	0.516233	ENSG00000146731.11	chr7_56057993_56058103_+	121	23	-0.106725794530673	0.330983238466152	0.106725794530673	0.675088046673816	2	1
chr7_56092933_56092959_-	27	27	6.223	0.230481	0.230481	ENSG00000164776.9	chr7_56088859_56088975_-	20	70	0.0432900432900433	0.847218470104821	-0.0432900432900433	1	2	1
chr7_56106431_56106436_-	6	6	0.002	0.000333333	0.000333333	ENSG00000106153.13	chr7_56102867_56103011_-	35	11	0.0160743725957135	0.380619944513295	-0.04958783660011	NA	3	1
chr7_56106452_56106462_-	11	11	0.005	0.000454545	0.000454545	ENSG00000106153.13	chr7_56104226_56104475_-	151	5	0.0487235856251963	0.241820685210839	-0.11270133249585	NA	3	1
chr7_5741307_5741314_-	8	8	6.259	0.782375	0.782375	ENSG00000011275.18	chr7_5739276_5739625_-	4	16	0.269918699186992	0.0662883422925733	0.269918699186992	2.15650448567999	2	1
chr7_5898721_5898748_+	28	28	0.206	0.00735714	0.00735714	ENSG00000122674.12	chr7_5900284_5900381_+	11	22	0.36500754147813	0.00979502740833109	0.36500754147813	2.22239242133645	2	1
chr7_6009025_6009056_-	32	32	0.592	0.0185	0.0185	ENSG00000122512.16	chr7_6003690_6003792_-	10	11	0.132440476190476	0.49834659867702	0.132440476190476	-0.795382280391528	2	1
chr7_6059124_6059137_-	14	14	0.008	0.000571429	0.000571429	ENSG00000086232.13	chr7_6042933_6042990_-	2	13	-0.0367255396691898	0.802236700450027	0.0367255396691898	0.673967506779901	2	1
chr7_6059124_6059137_-	14	14	0.008	0.000571429	0.000571429	ENSG00000086232.13	chr7_6042933_6042993_-	13	2	0.0367255396691898	0.802236700450027	-0.0367255396691898	-0.673967506779901	2	1
chr7_6059140_6059182_-	43	43	0.382	0.00888372	0.00888372	ENSG00000086232.13	chr7_6046992_6047091_-	197	22	-0.0332585949177877	0.881146978503324	0.0332585949177878	-0.537819517322013	2	1
chr7_6059124_6059137_-	14	14	0.008	0.000571429	0.000571429	ENSG00000086232.13	chr7_6048807_6048844_-	30	0	0.116731517509728	0.142271069923427	0.116731517509728	-2.72419829809233	2	1
chr7_6059124_6059137_-	14	14	0.008	0.000571429	0.000571429	ENSG00000086232.13	chr7_6049912_6050045_-	30	2	0.0263829787234043	0.942366031968331	-0.0263829787234043	-0.453172628165615	2	1
chr7_6059124_6059137_-	14	14	0.008	0.000571429	0.000571429	ENSG00000086232.13	chr7_6054546_6054704_-	32	3	0.0436935429909669	0.488111226575108	0.0436935429909669	-0.845842314416004	2	1
chr7_6374581_6374591_+	11	11	7.422	0.674727	0.674727	ENSG00000136238.18	chr7_6387212_6387283_+	22	13	-0.0414362290479026	0.531598144992851	0.0414362290479027	0.453058576618784	2	1
chr7_6374498_6374554_+	57	57	56.578	0.992596	0.992596	ENSG00000136238.18	chr7_6391924_6392041_+	90	49	0.140589569160998	0.0214681456209978	0.140589569160998	1.68449817427207	2	1
chr7_64313944_64314030_+	87	87	0.243	0.0027931	0.0027931	ENSG00000234444.10	chr7_64336887_64336982_+	13	48	-0.143375680580762	0.311964724912269	0.143375680580762	-1.14755718841386	2	1
chr7_64563033_64563050_-	18	18	0.009	5e-04	5e-04	ENSG00000173041.12	chr7_64543707_64543802_-	19	27	0.00017361111111111	0.707378430194691	-0.0479166666666667	NA	3	1
chr7_64563088_64563092_-	5	5	2.483	0.4966	0.4966	ENSG00000173041.12	chr7_64544306_64544432_-	47	12	0.0185714285714286	0.41004137120124	-0.0955952380952381	NA	3	1
chr7_64794457_64794476_+	20	20	0.07	0.0035	0.0035	ENSG00000197008.9	chr7_64814918_64815044_+	11	39	0.0136111111111111	0.57462685729244	-0.0565404040404041	NA	3	1
chr7_64794394_64794404_+	11	11	0.041	0.00372727	0.00372727	ENSG00000197008.9	chr7_64815576_64815653_+	3	117	0.0910194174757282	0.865540639088472	-0.0910194174757282	0.597240830499593	2	1
chr7_65373817_65373823_+	7	7	0.015	0.00214286	0.00214286	ENSG00000146757.14	chr7_65387902_65388028_+	13	15	0.0168601437258153	0.388618249401068	-0.101160862354892	NA	3	1
chr7_66592328_66592369_-	42	42	0.059	0.00140476	0.00140476	ENSG00000229180.7	chr7_66554585_66554837_-	60	19	0.0905982905982906	0.390986687077544	0.0905982905982906	0.526512786141283	2	1
chr7_66592371_66592408_-	38	38	0.123	0.00323684	0.00323684	ENSG00000229180.7	chr7_66560579_66560675_-	24	59	0.00636479359883613	0.999999999999999	-0.00636479359883618	-0.0367384904298742	2	1
chr7_66592328_66592369_-	42	42	0.059	0.00140476	0.00140476	ENSG00000229180.7	chr7_66576755_66576932_-	13	68	-0.108901515151515	0.363674561516288	-0.108901515151515	-0.634950636552833	2	1
chr7_66995577_66995618_-	42	42	0.06	0.00142857	0.00142857	ENSG00000126524.10	chr7_66993217_66993417_-	122	10	-0.140151515151515	0.483318789619134	0.140151515151515	-1.14607825948794	2	1
chr7_66996812_66996859_+	48	48	2.867	0.0597292	0.0597292	ENSG00000198874.13	chr7_66998817_66998954_+	125	8	-0.170498084291188	0.461918230844826	-0.170498084291188	-1.64892555945312	2	1
chr7_66996812_66996859_+	48	48	2.867	0.0597292	0.0597292	ENSG00000198874.13	chr7_67009583_67009684_+	79	33	-0.149786324786325	0.108269484865435	-0.149786324786325	-1.18118596256733	2	1
chr7_66996812_66996859_+	48	48	2.867	0.0597292	0.0597292	ENSG00000198874.13	chr7_67009583_67009688_+	16	96	0.0941176470588235	0.543689675613528	-0.0941176470588235	0.736965594166206	2	1
chr7_66996812_66996859_+	48	48	2.867	0.0597292	0.0597292	ENSG00000198874.13	chr7_67014367_67014561_+	83	9	0.0974789915966386	0.637193169138295	-0.0974789915966387	0.620151929183456	2	1
chr7_66996812_66996859_+	48	48	2.867	0.0597292	0.0597292	ENSG00000198874.13	chr7_67017853_67018143_+	82	5	0.0942982456140351	0.868391139926983	0.0942982456140351	0.620586410451878	2	1
chr7_67302402_67302438_-	37	37	0.342	0.00924324	0.00924324	ENSG00000067601.8	chr7_67295618_67295801_-	44	60	0.017579445571332	0.884988818399182	0.017579445571332	-0.103950964038908	2	1
chr7_67302402_67302438_-	37	37	0.342	0.00924324	0.00924324	ENSG00000067601.8	chr7_67299285_67299419_-	16	91	-0.0215208034433285	0.932654554746568	0.0215208034433285	0.129283016944966	2	1
chr7_67302402_67302438_-	37	37	0.342	0.00924324	0.00924324	ENSG00000067601.8	chr7_67299285_67299424_-	91	16	0.0215208034433285	0.932654554746568	0.0215208034433285	-0.129283016944966	2	1
chr7_74209947_74209976_+	30	30	9.46	0.315333	0.315333	ENSG00000086730.17	chr7_74214822_74215010_+	8	3	0.305952380952381	0.00925122119855397	-0.305952380952381	-2.9240511467667	2	0.971851355370956
chr7_74209947_74209976_+	30	30	9.46	0.315333	0.315333	ENSG00000086730.17	chr7_74216825_74216864_+	4	7	-0.0924731182795699	0.544456878613405	0.0924731182795699	0.92283213947754	2	1
chr7_75994536_75994544_-	9	9	8.601	0.955667	0.955667	ENSG00000189077.11	chr7_75987360_75987428_-	11	6	-0.0303571428571429	0.923972214779096	0.0303571428571429	0.307734213304608	2	1
chr7_75994536_75994544_-	9	9	8.601	0.955667	0.955667	ENSG00000189077.11	chr7_75987360_75987810_-	5	12	0	1	0	0	2	1
chr7_75994580_75994663_-	84	84	16.173	0.192536	0.192536	ENSG00000189077.11	chr7_75987538_75987602_-	47	44	-0.00686813186813184	0.999999999999999	0.00686813186813187	-0.0747677684019722	2	1
chr7_75994580_75994663_-	84	84	16.173	0.192536	0.192536	ENSG00000189077.11	chr7_75987538_75987810_-	12	79	-0.0494623655913978	0.915492254265179	0.0494623655913979	-0.496425826119499	2	1
chr7_75994536_75994544_-	9	9	8.601	0.955667	0.955667	ENSG00000189077.11	chr7_75987718_75987810_-	7	10	-0.0813559322033898	0.367254081276694	-0.0813559322033898	0.893084796083488	2	1
chr7_75994536_75994544_-	9	9	8.601	0.955667	0.955667	ENSG00000189077.11	chr7_75987923_75987984_-	15	2	0.0666666666666667	0.686126416648448	-0.0666666666666667	-0.84799690655495	2	1
chr7_75994536_75994544_-	9	9	8.601	0.955667	0.955667	ENSG00000189077.11	chr7_75988083_75988148_-	13	4	-0.046031746031746	0.848553367069789	0.046031746031746	0.47888398130347	2	1
chr7_75994536_75994544_-	9	9	8.601	0.955667	0.955667	ENSG00000189077.11	chr7_75988083_75988341_-	4	13	0.151693667157585	0.281763883461893	-0.151693667157585	-1.36994960975031	2	1
chr7_75994536_75994544_-	9	9	8.601	0.955667	0.955667	ENSG00000189077.11	chr7_75988252_75988341_-	13	4	-0.046031746031746	0.848553367069789	0.046031746031746	0.47888398130347	2	1
chr7_75994536_75994544_-	9	9	8.601	0.955667	0.955667	ENSG00000189077.11	chr7_75992144_75992260_-	16	10	-0.0726895119418484	0.395016745356522	0.0726895119418484	0.700439718141092	2	1
chr7_76201864_76201918_+	55	55	43.157	0.784673	0.784673	ENSG00000177679.16	chr7_76259906_76260028_+	23	501	0.0454194047158871	0.729249548065589	-0.0454194047158871	0.554895162861804	2	1
chr7_76201864_76201918_+	55	55	43.157	0.784673	0.784673	ENSG00000177679.16	chr7_76259906_76260034_+	475	49	0.0232340266067079	0.352634819096344	0.0269814502529511	NA	4	1
chr7_76201935_76201941_+	7	7	5.529	0.789857	0.789857	ENSG00000177679.16	chr7_76260874_76260903_+	36	14	0.0219387755102041	0.0534934956560928	-0.090561224489796	NA	4	1
chr7_76201935_76201941_+	7	7	5.529	0.789857	0.789857	ENSG00000177679.16	chr7_76261321_76261414_+	12	37	0.00305010893246185	0.428768080960472	-0.0307915758896151	NA	3	1
chr7_76201864_76201918_+	55	55	43.157	0.784673	0.784673	ENSG00000177679.16	chr7_76261329_76261414_+	20	255	0.0647200481637568	0.610168334589703	0.0647200481637568	0.882163509706142	2	1
chr7_76201935_76201941_+	7	7	5.529	0.789857	0.789857	ENSG00000177679.16	chr7_76261352_76261414_+	35	14	0.0168382033991877	0.06097260464804	-0.0876611853779723	NA	4	1
chr7_77798932_77798942_+	11	11	10.541	0.958273	0.958273	ENSG00000006576.16	chr7_77901762_77901920_+	11	1	0.0574320607327539	0.00231989177698294	-0.17328639014193	NA	5	0.35283265707526
chr7_78770913_78770933_-	21	21	20.985	0.999286	0.999286	ENSG00000187391.21	chr7_78501577_78501787_-	5	6	-0.00678376741368868	0.0263982651893029	-0.0808600847970926	NA	5	1
chr7_87219618_87219624_-	7	7	0.007	0.001	0.001	ENSG00000135185.12	chr7_87197941_87198045_-	9	8	-0.00905923344947734	0.109660569288946	0.227177700348432	NA	4	1
chr7_88220026_88220080_-	55	55	2.643	0.0480545	0.0480545	ENSG00000075142.14	chr7_88208507_88208565_-	250	43	0.00229885057471257	0.999999999999999	-0.00229885057471264	0.0800879113226918	2	1
chr7_88218939_88218989_-	51	51	5.843	0.114569	0.114569	ENSG00000075142.14	chr7_88209339_88209452_-	13	2	-0.0307407407407407	0.801724349890801	0.0307407407407407	0.820611018759871	2	1
chr7_88218939_88218989_-	51	51	5.843	0.114569	0.114569	ENSG00000075142.14	chr7_88210882_88210925_-	15	5	-0.0159931762448022	0.74410066799951	0.0159931762448022	0.46948528330122	2	1
chr7_91940931_91940952_+	22	22	12.073	0.548773	0.548773	ENSG00000127914.17	chr7_91970473_91970508_+	6	233	-0.0129798903107861	0.0223361488470026	0.223278488726386	NA	3	1
chr7_91940971_91940985_+	15	15	1.332	0.0888	0.0888	ENSG00000127914.17	chr7_91980873_91980958_+	9	284	-0.0874583849724186	0.0742543327287861	0.176763626643338	NA	3	1
chr7_92447427_92447520_+	94	94	0.793	0.00843617	0.00843617	ENSG00000157259.8	chr7_92448752_92448877_+	318	60	-0.00514501891551067	0.999999999999992	0.00514501891551072	-0.401362562381767	2	1
chr7_92528447_92528540_-	94	94	15.532	0.165234	0.165234	ENSG00000127980.16	chr7_92518960_92519078_-	61	687	0.0058920704845814	0.885618708725204	-0.0145925110132159	NA	3	1
chr7_92528383_92528393_-	11	11	5.178	0.470727	0.470727	ENSG00000127980.16	chr7_92518995_92519078_-	151	14	0.00461506729232197	0.793714774892074	-0.0240808539163616	NA	3	1
chr7_92528447_92528540_-	94	94	15.532	0.165234	0.165234	ENSG00000127980.16	chr7_92522102_92522245_-	749	27	-0.0140979344214937	0.0405975237995854	0.109692329914777	NA	3	1
chr7_92590344_92590362_-	19	19	0.135	0.00710526	0.00710526	ENSG00000234545.8	chr7_92577103_92577195_-	28	24	0.41991341991342	0.000252424930816168	-0.41991341991342	-2.90046432644909	2	0.0585595395620907
chr7_92590344_92590362_-	19	19	0.135	0.00710526	0.00710526	ENSG00000234545.8	chr7_92577655_92578182_-	63	10	0.170986622073579	0.204806541031655	-0.170986622073579	-0.998239542135563	2	1
chr7_94509794_94509885_+	92	92	77.902	0.846761	0.846761	ENSG00000127995.17	chr7_94518203_94518323_+	81	40	-0.183514030612245	0.0301334090889578	-0.183514030612245	1.36674194223806	2	1
chr7_94509794_94509885_+	92	92	77.902	0.846761	0.846761	ENSG00000127995.17	chr7_94528188_94528250_+	68	11	-0.320175438596491	0.0618015606407953	-0.320175438596491	2.89553073344397	2	1
chr7_94509794_94509885_+	92	92	77.902	0.846761	0.846761	ENSG00000127995.17	chr7_94528188_94528254_+	7	72	0.264830508474576	0.262207883427948	-0.264830508474576	-2.1609918766723	2	1
chr7_94510039_94510080_+	42	42	41.717	0.993262	0.993262	ENSG00000127995.17	chr7_94535309_94535523_+	23	20	-0.0928571428571428	0.464806608486519	0.0928571428571429	-0.548387885822002	2	1
chr7_94656091_94656150_-	60	60	58.464	0.9744	0.9744	ENSG00000127990.19	chr7_94628202_94628359_-	9	60	-0.35	0.00455219175370305	0.35	-2.28950661719498	2	0.59542648799629
chr7_95412466_95412483_-	18	18	16.909	0.939389	0.939389	ENSG00000105854.13	chr7_95411653_95411743_-	14	53	-0.0132993774759479	0.999999999999999	-0.0132993774759479	0.0772910361930481	2	1
chr7_95412466_95412483_-	18	18	16.909	0.939389	0.939389	ENSG00000105854.13	chr7_95411653_95411779_-	53	14	0.0132993774759479	0.999999999999999	0.0132993774759479	-0.0772910361930483	2	1
chr7_96322121_96322141_-	21	21	15.072	0.717714	0.717714	ENSG00000004864.14	chr7_96208838_96208977_-	3	19	-0.0177553789494088	0.0562146561189074	0.0842023647993797	NA	4	1
chr7_96322121_96322141_-	21	21	15.072	0.717714	0.717714	ENSG00000004864.14	chr7_96234802_96234917_-	36	26	-0.00250814587555565	0.950144312180768	-0.010133357220437	NA	4	1
chr7_96322023_96322105_-	83	83	40.986	0.493807	0.493807	ENSG00000004864.14	chr7_96296894_96296951_-	26	707	0.0447811447811447	0.630253134480212	-0.0447811447811448	1.21215323683161	2	1
chr7_96709856_96709885_-	30	30	3.007	0.100233	0.100233	ENSG00000127922.9	chr7_96496284_96496341_-	11	4	0.00740740740740736	0.999999999999999	-0.00740740740740742	-0.0443941193584534	2	1
chr7_96709821_96709854_-	34	34	0.055	0.00161765	0.00161765	ENSG00000127922.9	chr7_96694798_96694891_-	490	25	-0.0875190258751903	0.386161844632202	-0.0875190258751903	-0.768994448358844	2	1
chr8_100157974_100158024_+	51	51	1.345	0.0263725	0.0263725	ENSG00000104450.13	chr8_100162279_100162420_+	12	10	0.4375	0.0104534363462091	0.4375	-2.72246602447109	2	1
chr8_100721652_100721697_-	46	46	45.731	0.994152	0.994152	ENSG00000070756.16	chr8_100717773_100717888_-	3	28	-0.0772277227722772	0.750453131444971	0.0772277227722773	0.617530363177587	2	1
chr8_100721652_100721697_-	46	46	45.731	0.994152	0.994152	ENSG00000070756.16	chr8_100718087_100718280_-	27	37	0.00357339197361189	0.564546005933876	-0.0271211288253619	NA	6	1
chr8_100952038_100952069_-	32	32	31.904	0.997	0.997	ENSG00000164924.18	chr8_100948596_100948900_-	15	8	-0.0519814719505919	0.0143758311236325	0.310859495625322	NA	4	1
chr8_101205452_101205491_-	40	40	12.905	0.322625	0.322625	ENSG00000120963.12	chr8_101201607_101201743_-	13	2	-0.0214414414414414	0.999999999999999	-0.0214414414414414	-0.483357457882778	2	1
chr8_10054270_10054361_+	92	92	6.365	0.0691848	0.0691848	ENSG00000175806.15	chr8_10149148_10149264_+	2	32	0.0974789915966386	0.879105535348927	0.0974789915966386	0.786596361890807	2	1
chr8_101790991_101791008_-	18	18	17.987	0.999278	0.999278	ENSG00000104490.18	chr8_101719252_101719648_-	11	1	0.0729166666666667	0.102504890427689	-0.239583333333333	NA	3	1
chr8_103819245_103819282_+	38	38	37.999	0.999974	0.999974	ENSG00000176406.23	chr8_103910321_103910529_+	5	20	-0.0717703349282297	0.938721319237746	0.0717703349282297	0.415037499278844	2	1
chr8_108443602_108443612_+	11	11	0.321	0.0291818	0.0291818	ENSG00000104412.8	chr8_108455873_108455930_+	21	3	0.024351225047875	0.116507112885429	-0.024351225047875	-1.54324748155858	2	1
chr8_108469797_108469803_+	7	7	6.979	0.997	0.997	ENSG00000104412.8	chr8_108470062_108470121_+	12	7	0.00402840567719568	0.11583708632904	-0.0305035999566626	NA	3	1
chr8_113173837_113173838_-	2	2	1.91	0.955	0.955	ENSG00000164796.18	chr8_113098756_113098963_-	6	5	0.0158333333333333	0.999999999999999	-0.0158333333333334	-0.229867541898595	2	1
chr8_116755796_116755830_-	35	35	24.827	0.709343	0.709343	ENSG00000147677.11	chr8_116658813_116658980_-	103	27	-0.104347826086956	0.170735130898471	0.104347826086957	-2.65334947570141	2	1
chr8_119673347_119673359_-	13	13	0.465	0.0357692	0.0357692	ENSG00000136960.12	chr8_119638425_119638527_-	14	6	-0.0217295551314051	0.086282719181057	0.114226985758332	NA	3	1
chr8_120445113_120445137_-	25	25	0.137	0.00548	0.00548	ENSG00000172172.8	chr8_120413991_120414112_-	28	5	0.0710616438356164	0.213311937162845	-0.194349315068493	NA	3	1
chr8_120445141_120445157_-	17	17	0.316	0.0185882	0.0185882	ENSG00000172172.8	chr8_120419852_120419938_-	51	12	0.03	0.616187920205253	-0.08	NA	3	1
chr8_120445113_120445137_-	25	25	0.137	0.00548	0.00548	ENSG00000172172.8	chr8_120425306_120425366_-	52	6	0.016	0.484742270153248	-0.096	NA	3	1
chr8_120445100_120445110_-	11	11	0.1	0.00909091	0.00909091	ENSG00000172172.8	chr8_120432030_120432123_-	10	0	0.0775193798449612	0.184273557915229	-0.157722122838402	NA	3	1
chr8_124728490_124728500_-	11	11	9.499	0.863545	0.863545	ENSG00000170873.18	chr8_124699526_124699599_-	14	29	0.0384844335972379	0.00857140747287759	-0.15703315673552	NA	3	0.921295671517297
chr8_130016537_130016572_-	36	36	35.673	0.990917	0.990917	ENSG00000153310.19	chr8_129970943_129970995_-	5	18	-0.080789277736411	0.253804981447411	0.166418466120625	NA	3	1
chr8_131904072_131904154_+	83	83	30.05	0.362048	0.362048	ENSG00000132294.15	chr8_131940499_131940644_+	14	105	-0.14327485380117	0.141497000010945	0.14327485380117	1.73696559416621	2	1
chr8_132775326_132775336_+	11	11	7.015	0.637727	0.637727	ENSG00000129292.20	chr8_132777796_132777911_+	12	0	0.0406779661016949	0.0269820598123443	-0.0406779661016949	-3.68823177133286	2	1
chr8_132775326_132775336_+	11	11	7.015	0.637727	0.637727	ENSG00000129292.20	chr8_132794410_132794581_+	9	2	-0.0254038644282547	0.647592555990947	0.0254038644282547	1.09926163137308	2	1
chr8_132775326_132775336_+	11	11	7.015	0.637727	0.637727	ENSG00000129292.20	chr8_132794733_132794817_+	9	2	-0.00951953748006379	0.999999999999999	0.00951953748006384	0.47078005120584	2	1
chr8_138496830_138496870_-	41	41	39.211	0.956366	0.956366	ENSG00000147724.12	chr8_138310841_138310920_-	4	17	-0.45	0.0346105575157074	0.45	3.08746284125034	2	1
chr8_140800578_140800597_-	20	20	13.947	0.69735	0.69735	ENSG00000169398.19	chr8_140746760_140746860_-	1	2	-0.0132682629251182	0.000335063429263258	0.301662345584871	NA	4	0.0752232334208149
chr8_140800578_140800597_-	20	20	13.947	0.69735	0.69735	ENSG00000169398.19	chr8_140761165_140761262_-	3	0	0.0153846153846154	0.00982249366948652	-0.145590994371482	NA	4	1
chr8_140800536_140800563_-	28	28	27.885	0.995893	0.995893	ENSG00000169398.19	chr8_140789460_140789526_-	6	115	0.0238095238095237	0.999999999999995	-0.0238095238095238	-0.263034405833794	2	1
chr8_141001146_141001189_-	44	44	2.134	0.0485	0.0485	ENSG00000169398.19	chr8_140925562_140925749_-	8	69	0.423717948717949	0.000780992884296002	-0.423717948717949	-2.75442279124275	2	0.15419653612026
chr8_141001304_141001322_-	19	19	14.92	0.785263	0.785263	ENSG00000169398.19	chr8_140925661_140925749_-	4	7	0.00218674175478537	0.202654837311544	-0.0767156936165114	NA	3	1
chr8_143018480_143018496_+	17	17	3.103	0.182529	0.182529	ENSG00000160932.11	chr8_143020883_143020991_+	13	4	0.0944444444444444	0.744454528071013	0.0944444444444444	0.636309380721376	2	1
chr8_143018480_143018496_+	17	17	3.103	0.182529	0.182529	ENSG00000160932.11	chr8_143020888_143020991_+	4	13	-0.0944444444444444	0.744454528071013	-0.0944444444444444	-0.636309380721377	2	1
chr8_143581306_143581324_-	19	19	1.319	0.0694211	0.0694211	ENSG00000104529.17	chr8_143580506_143580632_-	17	130	0.172664553421592	0.0898665410442724	0.172664553421592	1.01262760832775	2	1
chr8_143840885_143840895_-	11	11	0.111	0.0100909	0.0100909	ENSG00000185189.18	chr8_143839929_143840030_-	6	3	-0.0132993774759479	0.456945024330116	-0.106772307111866	NA	5	1
chr8_144095038_144095048_+	11	11	0.051	0.00463636	0.00463636	ENSG00000179091.5	chr8_144095833_144096029_+	9	0	0.0526315789473684	0.41959834551474	-0.0526315789473685	-1.73696559416621	2	1
chr8_144099543_144099552_-	10	10	4.646	0.4646	0.4646	ENSG00000179526.17	chr8_144099081_144099205_-	10	11	0.225633528265107	0.0263043528122965	0.225633528265107	-1.79740144802818	2	1
chr8_144099543_144099552_-	10	10	4.646	0.4646	0.4646	ENSG00000179526.17	chr8_144099277_144099430_-	17	4	0.265925925925926	0.00174309454214297	0.265925925925926	-2.68692491166661	2	0.28713153448922
chr8_144426954_144426995_-	42	42	12.106	0.288238	0.288238	ENSG00000160948.14	chr8_144424041_144424132_-	69	1	0.100490196078431	0.807311144051975	-0.100490196078431	-1.02713612993751	2	1
chr8_144426954_144426995_-	42	42	12.106	0.288238	0.288238	ENSG00000160948.14	chr8_144424718_144424819_-	65	5	0.0556563823351482	0.651341212553319	-0.0556563823351482	-0.504042505337589	2	1
chr8_144426954_144426995_-	42	42	12.106	0.288238	0.288238	ENSG00000160948.14	chr8_144424718_144425051_-	5	65	-0.0249134948096886	0.970733388577876	0.0249134948096886	0.215012890970851	2	1
chr8_144426954_144426995_-	42	42	12.106	0.288238	0.288238	ENSG00000160948.14	chr8_144424946_144425000_-	7	63	0.039747064137308	0.816086460552621	-0.0397470641373081	-0.315501825727929	2	1
chr8_144426954_144426995_-	42	42	12.106	0.288238	0.288238	ENSG00000160948.14	chr8_144424946_144425040_-	2	68	-0.136843816024703	0.236395469525258	0.136843816024703	1.52160916347689	2	1
chr8_144428503_144428554_-	52	52	1.303	0.0250577	0.0250577	ENSG00000160948.14	chr8_144424946_144425051_-	163	81	-0.0252497225305216	0.71983738690962	0.0252497225305217	-0.213514269989995	2	1
chr8_144426954_144426995_-	42	42	12.106	0.288238	0.288238	ENSG00000160948.14	chr8_144424946_144425772_-	7	63	0.0620069204152249	0.642512257685186	-0.0620069204152249	-0.480328959530563	2	1
chr8_144426954_144426995_-	42	42	12.106	0.288238	0.288238	ENSG00000160948.14	chr8_144425683_144425772_-	63	8	-0.0221445221445221	0.945322926123312	-0.0221445221445221	0.179763786645664	2	1
chr8_144428503_144428554_-	52	52	1.303	0.0250577	0.0250577	ENSG00000160948.14	chr8_144426026_144426063_-	221	28	0.0241619711584375	0.902681823952019	-0.0241619711584376	0.196276328389265	2	1
chr8_144428503_144428554_-	52	52	1.303	0.0250577	0.0250577	ENSG00000160948.14	chr8_144426026_144426082_-	12	237	0.0826330532212884	0.690062236211951	-0.0826330532212885	0.804743708601066	2	1
chr8_144426954_144426995_-	42	42	12.106	0.288238	0.288238	ENSG00000160948.14	chr8_144426026_144426105_-	7	64	0.375541125541126	0.00657659946403618	0.375541125541126	-2.41616416473313	2	0.775775470246649
chr8_144426954_144426995_-	42	42	12.106	0.288238	0.288238	ENSG00000160948.14	chr8_144426180_144426208_-	62	9	-0.0566993981628128	0.602239854164968	-0.0566993981628128	0.444547381551318	2	1
chr8_144792353_144792363_-	11	11	0.043	0.00390909	0.00390909	ENSG00000161016.17	chr8_144791277_144791495_-	35	1	0.0228308296704181	0.530399875080627	-0.0228308296704181	-1.37277723638312	2	1
chr8_17027326_17027334_+	9	9	0.127	0.0141111	0.0141111	ENSG00000155970.12	chr8_17069688_17069719_+	36	10	0.0340415964024733	0.0231994614150629	-0.0340415964024734	-1.2382160429823	2	1
chr8_17027232_17027295_+	64	64	14.836	0.231812	0.231812	ENSG00000155970.12	chr8_17077763_17077861_+	47	868	0.0284547280029207	0.580086162974605	-0.0284547280029208	1.28489071556283	2	1
chr8_17027232_17027295_+	64	64	14.836	0.231812	0.231812	ENSG00000155970.12	chr8_17077783_17077861_+	825	90	-0.0407351269420235	0.140520284614966	0.0407351269420235	-2.29545588352617	2	1
chr8_17027232_17027295_+	64	64	14.836	0.231812	0.231812	ENSG00000155970.12	chr8_17081693_17081740_+	856	25	-0.0509977827050998	0.48930331170009	0.0509977827050998	-1.42595115943059	2	1
